Number,Type,Name,Registration Point,Filename
263,bitmap,P03_20_13,"(40, 67)",
264,bitmap,P03_20_14,"(53, 54)",
265,bitmap,P03_20_15,"(53, 42)",
266,bitmap,P03_20_16,"(40, 53)",
267,bitmap,P03_20_17,"(53, 41)",
268,bitmap,P03_20_18,"(65, 41)",
269,bitmap,P03_20_19,"(40, 53)",
270,bitmap,P03_20_20,"(53, 53)",
271,bitmap,P03_30_1,"(33, 44)",
272,bitmap,P03_30_2,"(44, 33)",
273,bitmap,P03_30_3,"(54, 44)",
274,bitmap,P03_30_4,"(44, 33)",
275,bitmap,P03_30_5,"(33, 44)",
276,bitmap,P03_30_6,"(44, 33)",
277,bitmap,P03_30_7,"(44, 33)",
278,bitmap,P03_30_8,"(34, 54)",
279,bitmap,P03_30_9,"(54, 33)",
280,bitmap,P03_30_10,"(44, 54)",
281,bitmap,P03_30_11,"(44, 33)",
282,bitmap,P03_30_12,"(34, 54)",
283,bitmap,P03_30_13,"(33, 43)",
284,bitmap,P03_30_14,"(44, 33)",
285,bitmap,P03_30_15,"(54, 54)",
286,bitmap,P03_30_16,"(34, 33)",
287,bitmap,P03_30_17,"(44, 54)",
288,bitmap,P03_30_18,"(44, 43)",
289,bitmap,P03_30_19,"(44, 54)",
290,bitmap,P03_30_20,"(34, 44)",
291,bitmap,P03_30_21,"(44, 44)",
292,bitmap,P03_30_22,"(44, 44)",
293,bitmap,P03_30_23,"(54, 44)",
294,bitmap,P03_30_24,"(34, 33)",
295,bitmap,P03_30_25,"(33, 33)",
296,bitmap,P03_30_26,"(44, 44)",
297,bitmap,P03_30_27,"(44, 33)",
298,bitmap,P03_30_28,"(55, 44)",
299,bitmap,P03_30_29,"(33, 33)",
300,bitmap,P03_30_30,"(44, 44)",
301,bitmap,P04_09_1,"(88, 76)",
302,bitmap,P04_09_2,"(88, 55)",
303,bitmap,P04_09_3,"(67, 55)",
304,bitmap,P04_09_4,"(88, 55)",
305,bitmap,P04_09_5,"(88, 76)",
306,bitmap,P04_09_6,"(67, 97)",
307,bitmap,P04_09_7,"(67, 76)",
308,bitmap,P04_09_8,"(88, 76)",
309,bitmap,P04_09_9,"(88, 55)",
311,bitmap,P04_12_1,"(51, 55)",
312,bitmap,P04_12_2,"(82, 71)",
313,bitmap,P04_12_3,"(66, 55)",
314,bitmap,P04_12_4,"(50, 71)",
315,bitmap,P04_12_5,"(67, 87)",
316,bitmap,P04_12_6,"(66, 55)",
317,bitmap,P04_12_7,"(50, 87)",
318,bitmap,P04_12_8,"(66, 55)",
319,bitmap,P04_12_9,"(67, 55)",
320,bitmap,P04_12_10,"(50, 71)",
321,bitmap,P04_12_11,"(82, 55)",
322,bitmap,P04_12_12,"(50, 71)",
331,bitmap,P04_20_1,"(52, 54)",
332,bitmap,P04_20_2,"(40, 42)",
333,bitmap,P04_20_3,"(53, 42)",
334,bitmap,P04_20_4,"(65, 54)",
335,bitmap,P04_20_5,"(40, 42)",
336,bitmap,P04_20_6,"(40, 41)",
337,bitmap,P04_20_7,"(65, 66)",
338,bitmap,P04_20_8,"(53, 54)",
339,bitmap,P04_20_9,"(40, 41)",
340,bitmap,P04_20_10,"(53, 66)",
341,bitmap,P04_20_11,"(52, 54)",
342,bitmap,P04_20_12,"(53, 54)",
343,bitmap,P04_20_13,"(40, 67)",
344,bitmap,P04_20_14,"(53, 54)",
345,bitmap,P04_20_15,"(53, 42)",
346,bitmap,P04_20_16,"(40, 53)",
347,bitmap,P04_20_17,"(53, 41)",
348,bitmap,P04_20_18,"(65, 41)",
349,bitmap,P04_20_19,"(40, 53)",
350,bitmap,P04_20_20,"(53, 53)",
351,bitmap,P04_30_1,"(33, 44)",
352,bitmap,P04_30_2,"(44, 33)",
353,bitmap,P04_30_3,"(54, 44)",
354,bitmap,P04_30_4,"(44, 33)",
355,bitmap,P04_30_5,"(33, 44)",
356,bitmap,P04_30_6,"(44, 33)",
357,bitmap,P04_30_7,"(44, 33)",
358,bitmap,P04_30_8,"(34, 54)",
359,bitmap,P04_30_9,"(54, 33)",
360,bitmap,P04_30_10,"(44, 54)",
361,bitmap,P04_30_11,"(44, 33)",
362,bitmap,P04_30_12,"(34, 54)",
363,bitmap,P04_30_13,"(33, 43)",
364,bitmap,P04_30_14,"(44, 33)",
365,bitmap,P04_30_15,"(54, 54)",
366,bitmap,P04_30_16,"(34, 33)",
367,bitmap,P04_30_17,"(44, 54)",
368,bitmap,P04_30_18,"(44, 43)",
369,bitmap,P04_30_19,"(44, 54)",
370,bitmap,P04_30_20,"(34, 44)",
371,bitmap,P04_30_21,"(44, 44)",
372,bitmap,P04_30_22,"(44, 44)",
373,bitmap,P04_30_23,"(54, 44)",
374,bitmap,P04_30_24,"(34, 33)",
375,bitmap,P04_30_25,"(33, 33)",
376,bitmap,P04_30_26,"(44, 44)",
377,bitmap,P04_30_27,"(44, 33)",
378,bitmap,P04_30_28,"(55, 44)",
379,bitmap,P04_30_29,"(33, 33)",
380,bitmap,P04_30_30,"(44, 44)",
381,bitmap,P05_09_1,"(88, 76)",
382,bitmap,P05_09_2,"(88, 55)",
383,bitmap,P05_09_3,"(67, 55)",
384,bitmap,P05_09_4,"(88, 55)",
385,bitmap,P05_09_5,"(88, 76)",
386,bitmap,P05_09_6,"(67, 97)",
387,bitmap,P05_09_7,"(67, 76)",
388,bitmap,P05_09_8,"(88, 76)",
389,bitmap,P05_09_9,"(88, 55)",
391,bitmap,P05_12_1,"(51, 55)",
392,bitmap,P05_12_2,"(82, 71)",
393,bitmap,P05_12_3,"(66, 55)",
394,bitmap,P05_12_4,"(50, 71)",
395,bitmap,P05_12_5,"(67, 87)",
396,bitmap,P05_12_6,"(66, 55)",
397,bitmap,P05_12_7,"(50, 87)",
398,bitmap,P05_12_8,"(66, 55)",
399,bitmap,P05_12_9,"(67, 55)",
400,bitmap,P05_12_10,"(50, 71)",
401,bitmap,P05_12_11,"(82, 55)",
402,bitmap,P05_12_12,"(50, 71)",
411,bitmap,P05_20_1,"(52, 54)",
412,bitmap,P05_20_2,"(40, 42)",
413,bitmap,P05_20_3,"(53, 42)",
414,bitmap,P05_20_4,"(65, 54)",
415,bitmap,P05_20_5,"(40, 42)",
416,bitmap,P05_20_6,"(40, 41)",
417,bitmap,P05_20_7,"(65, 66)",
418,bitmap,P05_20_8,"(53, 54)",
419,bitmap,P05_20_9,"(40, 41)",
420,bitmap,P05_20_10,"(53, 66)",
421,bitmap,P05_20_11,"(52, 54)",
422,bitmap,P05_20_12,"(53, 54)",
423,bitmap,P05_20_13,"(40, 67)",
424,bitmap,P05_20_14,"(53, 54)",
425,bitmap,P05_20_15,"(53, 42)",
426,bitmap,P05_20_16,"(40, 53)",
427,bitmap,P05_20_17,"(53, 41)",
428,bitmap,P05_20_18,"(65, 41)",
429,bitmap,P05_20_19,"(40, 53)",
430,bitmap,P05_20_20,"(53, 53)",
431,bitmap,P05_30_1,"(33, 44)",
432,bitmap,P05_30_2,"(44, 33)",
433,bitmap,P05_30_3,"(54, 44)",
434,bitmap,P05_30_4,"(44, 33)",
435,bitmap,P05_30_5,"(33, 44)",
436,bitmap,P05_30_6,"(44, 33)",
437,bitmap,P05_30_7,"(44, 33)",
438,bitmap,P05_30_8,"(34, 54)",
439,bitmap,P05_30_9,"(54, 33)",
440,bitmap,P05_30_10,"(44, 54)",
441,bitmap,P05_30_11,"(44, 33)",
442,bitmap,P05_30_12,"(34, 54)",
443,bitmap,P05_30_13,"(33, 43)",
444,bitmap,P05_30_14,"(44, 33)",
445,bitmap,P05_30_15,"(54, 54)",
446,bitmap,P05_30_16,"(34, 33)",
447,bitmap,P05_30_17,"(44, 54)",
448,bitmap,P05_30_18,"(44, 43)",
449,bitmap,P05_30_19,"(44, 54)",
450,bitmap,P05_30_20,"(34, 44)",
451,bitmap,P05_30_21,"(44, 44)",
452,bitmap,P05_30_22,"(44, 44)",
453,bitmap,P05_30_23,"(54, 44)",
454,bitmap,P05_30_24,"(34, 33)",
455,bitmap,P05_30_25,"(33, 33)",
456,bitmap,P05_30_26,"(44, 44)",
457,bitmap,P05_30_27,"(44, 33)",
458,bitmap,P05_30_28,"(55, 44)",
459,bitmap,P05_30_29,"(33, 33)",
460,bitmap,P05_30_30,"(44, 44)",
461,script,"And, preload","(0, 0)",
462,bitmap,Bilde05X,"(200, 165)",
463,bitmap,And1,"(82, 131)",
464,bitmap,And2,"(82, 131)",
465,bitmap,And3,"(82, 141)",
466,bitmap,And4,"(82, 139)",
467,bitmap,And5,"(82, 138)",
468,bitmap,Egg1,"(15, 18)",
469,bitmap,Egg2,"(18, 14)",
470,bitmap,Egg3,"(20, 13)",
471,bitmap,P06_09_1,"(88, 76)",
472,bitmap,P06_09_2,"(88, 55)",
473,bitmap,P06_09_3,"(67, 55)",
474,bitmap,P06_09_4,"(88, 55)",
475,bitmap,P06_09_5,"(88, 76)",
476,bitmap,P06_09_6,"(67, 97)",
477,bitmap,P06_09_7,"(67, 76)",
478,bitmap,P06_09_8,"(88, 76)",
479,bitmap,P06_09_9,"(88, 55)",
481,bitmap,P06_12_1,"(51, 55)",
482,bitmap,P06_12_2,"(82, 71)",
483,bitmap,P06_12_3,"(66, 55)",
484,bitmap,P06_12_4,"(50, 71)",
485,bitmap,P06_12_5,"(67, 87)",
486,bitmap,P06_12_6,"(66, 55)",
487,bitmap,P06_12_7,"(50, 87)",
488,bitmap,P06_12_8,"(66, 55)",
489,bitmap,P06_12_9,"(67, 55)",
490,bitmap,P06_12_10,"(50, 71)",
491,bitmap,P06_12_11,"(82, 55)",
492,bitmap,P06_12_12,"(50, 71)",
501,bitmap,P06_20_1,"(52, 54)",
502,bitmap,P06_20_2,"(40, 42)",
503,bitmap,P06_20_3,"(53, 42)",
504,bitmap,P06_20_4,"(65, 54)",
505,bitmap,P06_20_5,"(40, 42)",
506,bitmap,P06_20_6,"(40, 41)",
507,bitmap,P06_20_7,"(65, 66)",
508,bitmap,P06_20_8,"(53, 54)",
509,bitmap,P06_20_9,"(40, 41)",
510,bitmap,P06_20_10,"(53, 66)",
511,bitmap,P06_20_11,"(52, 54)",
512,bitmap,P06_20_12,"(53, 54)",
513,bitmap,P06_20_13,"(40, 67)",
514,bitmap,P06_20_14,"(53, 54)",
515,bitmap,P06_20_15,"(53, 42)",
516,bitmap,P06_20_16,"(40, 53)",
517,bitmap,P06_20_17,"(53, 41)",
518,bitmap,P06_20_18,"(65, 41)",
519,bitmap,P06_20_19,"(40, 53)",
520,bitmap,P06_20_20,"(53, 53)",
521,bitmap,P06_30_1,"(33, 44)",
522,bitmap,P06_30_2,"(44, 33)",
523,bitmap,P06_30_3,"(54, 44)",
524,bitmap,P06_30_4,"(44, 33)",
525,bitmap,P06_30_5,"(33, 44)",
526,bitmap,P06_30_6,"(44, 33)",
527,bitmap,P06_30_7,"(44, 33)",
528,bitmap,P06_30_8,"(34, 54)",
529,bitmap,P06_30_9,"(54, 33)",
530,bitmap,P06_30_10,"(44, 54)",
531,bitmap,P06_30_11,"(44, 33)",
532,bitmap,P06_30_12,"(34, 54)",
533,bitmap,P06_30_13,"(33, 43)",
534,bitmap,P06_30_14,"(44, 33)",
535,bitmap,P06_30_15,"(54, 54)",
536,bitmap,P06_30_16,"(34, 33)",
537,bitmap,P06_30_17,"(44, 54)",
538,bitmap,P06_30_18,"(44, 43)",
539,bitmap,P06_30_19,"(44, 54)",
540,bitmap,P06_30_20,"(34, 44)",
541,bitmap,P06_30_21,"(44, 44)",
542,bitmap,P06_30_22,"(44, 44)",
543,bitmap,P06_30_23,"(54, 44)",
544,bitmap,P06_30_24,"(34, 33)",
545,bitmap,P06_30_25,"(33, 33)",
546,bitmap,P06_30_26,"(44, 44)",
547,bitmap,P06_30_27,"(44, 33)",
548,bitmap,P06_30_28,"(55, 44)",
549,bitmap,P06_30_29,"(33, 33)",
550,bitmap,P06_30_30,"(44, 44)",
551,script,"Bonde, preload","(0, 0)",
552,bitmap,Bilde06X,"(200, 165)",
553,sound,GJESP,"(0, 0)",
554,bitmap,Hel1,"(78, 112)",
555,bitmap,Hel2,"(98, 119)",
556,bitmap,Gjesp1,"(30, 32)",
557,bitmap,Gjesp2,"(30, 30)",
558,bitmap,Gjesp3,"(31, 30)",
559,bitmap,Gjesp4,"(30, 28)",
560,bitmap,Gjesp5,"(29, 28)",
561,bitmap,Gjesp6,"(29, 29)",
562,bitmap,Gjesp7,"(30, 24)",
571,bitmap,P07_09_1,"(88, 76)",
572,bitmap,P07_09_2,"(88, 55)",
573,bitmap,P07_09_3,"(67, 55)",
574,bitmap,P07_09_4,"(88, 55)",
575,bitmap,P07_09_5,"(88, 76)",
576,bitmap,P07_09_6,"(67, 97)",
577,bitmap,P07_09_7,"(67, 76)",
578,bitmap,P07_09_8,"(88, 76)",
579,bitmap,P07_09_9,"(88, 55)",
581,bitmap,P07_12_1,"(51, 55)",
582,bitmap,P07_12_2,"(82, 71)",
583,bitmap,P07_12_3,"(66, 55)",
584,bitmap,P07_12_4,"(50, 71)",
585,bitmap,P07_12_5,"(67, 87)",
586,bitmap,P07_12_6,"(66, 55)",
587,bitmap,P07_12_7,"(50, 87)",
588,bitmap,P07_12_8,"(66, 55)",
589,bitmap,P07_12_9,"(67, 55)",
590,bitmap,P07_12_10,"(50, 71)",
591,bitmap,P07_12_11,"(82, 55)",
592,bitmap,P07_12_12,"(50, 71)",
601,bitmap,P07_20_1,"(52, 54)",
602,bitmap,P07_20_2,"(40, 42)",
603,bitmap,P07_20_3,"(53, 42)",
604,bitmap,P07_20_4,"(65, 54)",
605,bitmap,P07_20_5,"(40, 42)",
606,bitmap,P07_20_6,"(40, 41)",
607,bitmap,P07_20_7,"(65, 66)",
608,bitmap,P07_20_8,"(53, 54)",
609,bitmap,P07_20_9,"(40, 41)",
610,bitmap,P07_20_10,"(53, 66)",
611,bitmap,P07_20_11,"(52, 54)",
612,bitmap,P07_20_12,"(53, 54)",
613,bitmap,P07_20_13,"(40, 67)",
614,bitmap,P07_20_14,"(53, 54)",
615,bitmap,P07_20_15,"(53, 42)",
616,bitmap,P07_20_16,"(40, 53)",
617,bitmap,P07_20_17,"(53, 41)",
618,bitmap,P07_20_18,"(65, 41)",
619,bitmap,P07_20_19,"(40, 53)",
620,bitmap,P07_20_20,"(53, 53)",
621,bitmap,P07_30_1,"(33, 44)",
622,bitmap,P07_30_2,"(44, 33)",
623,bitmap,P07_30_3,"(54, 44)",
624,bitmap,P07_30_4,"(44, 33)",
625,bitmap,P07_30_5,"(33, 44)",
626,bitmap,P07_30_6,"(44, 33)",
627,bitmap,P07_30_7,"(44, 33)",
628,bitmap,P07_30_8,"(34, 54)",
629,bitmap,P07_30_9,"(54, 33)",
630,bitmap,P07_30_10,"(44, 54)",
631,bitmap,P07_30_11,"(44, 33)",
632,bitmap,P07_30_12,"(34, 54)",
633,bitmap,P07_30_13,"(33, 43)",
634,bitmap,P07_30_14,"(44, 33)",
635,bitmap,P07_30_15,"(54, 54)",
636,bitmap,P07_30_16,"(34, 33)",
637,bitmap,P07_30_17,"(44, 54)",
638,bitmap,P07_30_18,"(44, 43)",
639,bitmap,P07_30_19,"(44, 54)",
640,bitmap,P07_30_20,"(34, 44)",
641,bitmap,P07_30_21,"(44, 44)",
642,bitmap,P07_30_22,"(44, 44)",
643,bitmap,P07_30_23,"(54, 44)",
644,bitmap,P07_30_24,"(34, 33)",
645,bitmap,P07_30_25,"(33, 33)",
646,bitmap,P07_30_26,"(44, 44)",
647,bitmap,P07_30_27,"(44, 33)",
648,bitmap,P07_30_28,"(55, 44)",
649,bitmap,P07_30_29,"(33, 33)",
650,bitmap,P07_30_30,"(44, 44)",
651,bitmap,P08_09_1,"(88, 76)",
652,bitmap,P08_09_2,"(88, 55)",
653,bitmap,P08_09_3,"(67, 55)",
654,bitmap,P08_09_4,"(88, 55)",
655,bitmap,P08_09_5,"(88, 76)",
656,bitmap,P08_09_6,"(67, 97)",
657,bitmap,P08_09_7,"(67, 76)",
658,bitmap,P08_09_8,"(88, 76)",
659,bitmap,P08_09_9,"(88, 55)",
661,bitmap,P08_12_1,"(51, 55)",
662,bitmap,P08_12_2,"(82, 71)",
663,bitmap,P08_12_3,"(66, 55)",
664,bitmap,P08_12_4,"(50, 71)",
665,bitmap,P08_12_5,"(67, 87)",
666,bitmap,P08_12_6,"(66, 55)",
667,bitmap,P08_12_7,"(50, 87)",
668,bitmap,P08_12_8,"(66, 55)",
669,bitmap,P08_12_9,"(67, 55)",
670,bitmap,P08_12_10,"(50, 71)",
671,bitmap,P08_12_11,"(82, 55)",
672,bitmap,P08_12_12,"(50, 71)",
681,bitmap,P08_20_1,"(52, 54)",
682,bitmap,P08_20_2,"(40, 42)",
683,bitmap,P08_20_3,"(53, 42)",
684,bitmap,P08_20_4,"(65, 54)",
685,bitmap,P08_20_5,"(40, 42)",
686,bitmap,P08_20_6,"(40, 41)",
687,bitmap,P08_20_7,"(65, 66)",
688,bitmap,P08_20_8,"(53, 54)",
689,bitmap,P08_20_9,"(40, 41)",
690,bitmap,P08_20_10,"(53, 66)",
691,bitmap,P08_20_11,"(52, 54)",
692,bitmap,P08_20_12,"(53, 54)",
693,bitmap,P08_20_13,"(40, 67)",
694,bitmap,P08_20_14,"(53, 54)",
695,bitmap,P08_20_15,"(53, 42)",
696,bitmap,P08_20_16,"(40, 53)",
697,bitmap,P08_20_17,"(53, 41)",
698,bitmap,P08_20_18,"(65, 41)",
699,bitmap,P08_20_19,"(40, 53)",
700,bitmap,P08_20_20,"(53, 53)",
701,bitmap,P08_30_1,"(33, 44)",
702,bitmap,P08_30_2,"(44, 33)",
703,bitmap,P08_30_3,"(54, 44)",
