Number,Type,Name,Registration Point,Filename
153,script,Meld om sang,"(0, 0)",
154,script,Start sangen,"(0, 0)",
155,script,"Vent på ""Cue1""","(0, 0)",
156,script,"Vent på ""Cue2""","(0, 0)",
157,script,"Vent på ""Cue3""","(0, 0)",
158,script,"Vent på ""Cue4""","(0, 0)",
159,bitmap,,"(150, 70)",
160,sound,JUBELBRUS,"(0, 0)",
161,bitmap,lemlestet,"(58, 55)",
162,bitmap,jii...,"(91, 41)",
163,bitmap,haa...,"(70, 32)",
164,bitmap,,"(32, 41)",
165,bitmap,,"(34, 38)",
166,bitmap,,"(23, 30)",
167,bitmap,,"(24, 30)",
168,bitmap,hopp,"(57, 35)",
169,bitmap,ned,"(60, 31)",
170,bitmap,vanl.ører,"(62, 53)",
171,bitmap,hoppeører,"(68, 47)",
172,bitmap,syng,"(29, 14)",
173,bitmap,jippi,"(33, 14)",
174,bitmap,,"(71, 38)",
175,bitmap,,"(26, 39)",
176,bitmap,,"(27, 36)",
177,bitmap,åpne,"(31, 15)",
178,bitmap,,"(51, 56)",
179,bitmap,,"(33, 16)",
180,bitmap,,"(48, 58)",
181,bitmap,,"(35, 13)",
182,bitmap,,"(31, 16)",
183,bitmap,,"(62, 54)",
184,bitmap,,"(68, 48)",
185,filmLoop,Synger,"(90, 133)",
186,filmLoop,Synger ikke,"(90, 133)",
187,bitmap,,"(36, 42)",
188,bitmap,,"(27, 30)",
189,bitmap,,"(27, 30)",
190,bitmap,,"(30, 27)",
191,bitmap,,"(27, 30)",
192,bitmap,,"(24, 41)",
193,bitmap,,"(36, 42)",
194,bitmap,,"(27, 30)",
195,bitmap,,"(27, 30)",
196,bitmap,,"(30, 27)",
197,bitmap,,"(27, 30)",
198,bitmap,,"(24, 41)",
199,sound,DUNK,"(0, 0)",
200,script,,"(0, 0)",
201,bitmap,Josefine,"(158, 223)",
202,bitmap,åhh...,"(99, 44)",
203,bitmap,ned h.,"(80, 39)",
204,bitmap,ned v.,"(80, 39)",
205,bitmap,opp v.,"(80, 39)",
206,bitmap,opp h.,"(80, 39)",
207,bitmap,,"(133, 124)",
208,bitmap,,"(82, 43)",
209,bitmap,,"(96, 35)",
210,bitmap,,"(163, 50)",
211,bitmap,,"(15, 15)",
212,bitmap,,"(16, 14)",
213,bitmap,,"(175, 80)",
214,bitmap,,"(39, 27)",
215,bitmap,,"(39, 27)",
216,bitmap,,"(39, 27)",
217,filmLoop,Vondt-i-hue,"(39, 27)",
218,sound,SUSETE,"(0, 0)",
221,bitmap,,"(22, 21)",
222,script,Nytt spill,"(0, 0)",
223,bitmap,,"(18, 17)",
224,script,Skriv ut,"(0, 0)",
225,script,Printer-hånd,"(0, 0)",
233,sound,SO_N06,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\SO_\SO_N06.AIF
234,sound,SO_S06,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\SO_\SO_S06.AIF
243,sound,JUH_N01,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JUH_N01.AIF
244,sound,JUH_S01,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JUH_S01.AIF
277,sound,JU_N01,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N01.AIF
278,sound,JU_N02,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N02.AIF
279,sound,JU_N03,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N03.AIF
280,sound,JU_N04,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N04.AIF
281,sound,JU_N05,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N05.AIF
282,sound,JU_N06,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N06.AIF
283,sound,JU_N07,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N07.AIF
284,sound,JU_N08,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N08.AIF
285,sound,JU_N09,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N09.AIF
286,sound,JU_N10,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N10.AIF
287,sound,JU_N11,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N11.AIF
288,sound,JU_N12,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N12.AIF
289,sound,JU_N13,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N13.AIF
290,sound,JU_N14,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N14.AIF
291,sound,JU_N15,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N15.AIF
292,sound,JU_N16,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_N16.AIF
293,sound,JU_S01,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S01.AIF
294,sound,JU_S02,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S02.AIF
295,sound,JU_S03,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S03.AIF
296,sound,JU_S04,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S04.AIF
297,sound,JU_S05,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S05.AIF
298,sound,JU_S06,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S06.AIF
299,sound,JU_S07,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S07.AIF
300,sound,JU_S08,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S08.AIF
301,sound,JU_S09,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S09.AIF
302,sound,JU_S10,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S10.AIF
303,sound,JU_S11,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S11.AIF
304,sound,JU_S12,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S12.AIF
305,sound,JU_S13,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S13.AIF
306,sound,JU_S14,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S14.AIF
307,sound,JU_S15,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S15.AIF
308,sound,JU_S16,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\JU_\JU_S16.AIF
